53927  106.80   35.22  1334.2   -5.65    2.99
53928  107.02   35.30  1148.4   -2.98    3.87
53929  107.80   35.20  1206.5   -3.04    2.45
53930  107.98   36.45  1269.2   -5.73    1.07
53931  109.38   36.00   920.0   -5.60    4.42
53934  108.02   35.82  1298.4   -3.86    1.48
53935  108.35   35.50  1442.1   -3.75    1.48
53937  108.00   35.42  1221.2   -3.74    4.03
53938  108.30   35.17  1277.0   -3.44    2.13
53941  109.58   35.18   804.4   -1.90    4.62
53942  109.50   35.82  1158.3   -3.35    3.59
53944  109.25   35.57   863.0   -3.47    2.98
53945  109.07   35.43  1395.2   -1.77    1.78
53946  109.82   35.60  1087.8   -3.81    4.31
53947  109.07   35.08   978.9   -2.47    3.87
53948  109.58   34.95   499.2   -2.15    5.43
53949  109.92   35.18   679.1   -1.70    4.71
53950  110.15   35.23   708.8   -2.28    4.17
53953  110.85   35.97   964.3   -5.42    3.45
53954  110.95   35.58   389.3   -1.88    4.96
53955  110.45   35.47   458.1   -1.64    4.43
53956  110.83   35.40   588.4   -1.73    4.39
53957  110.72   35.62   459.2   -1.28    5.04
53958  110.72   35.15   406.5   -1.91    5.00
53959  111.02   35.03   376.0   -0.64    4.69
53961  111.48   35.65   472.6   -2.56    4.70
53962  111.70   35.73   584.5   -2.99    3.71
53963  111.37   35.65   433.8   -2.93    4.45
53964  111.22   35.62   430.8   -1.29    4.96
53965  111.57   35.52   761.0   -2.98    2.94
53966  111.83   35.98   817.2   -4.03    3.01
53967  111.20   35.33   468.3   -1.99    4.66
53968  111.80   35.17   484.1   -0.79    6.15
53970  112.20   35.70   887.3   -2.96    3.87
53972  112.92   35.12   119.6    1.05    7.29
53973  112.95   35.77   837.3   -3.65    4.32
53974  114.18   35.62    72.1   -0.65    5.42
53975  112.40   35.48   659.5   -2.92    4.39
53976  112.83   35.47   742.9   -1.71    4.94
53978  112.63   35.08   140.1    1.13    7.80
53979  113.05   35.18   129.0    0.99    7.23
53980  114.80   36.55    50.2   -2.38    3.45
53981  113.27   35.78  1311.6   -4.74    1.12
53982  113.27   35.23   112.0    2.06    6.73
53983  114.42   35.03    70.3   -0.49    5.97
53984  113.42   35.23    85.2    0.31    6.70
53985  113.82   35.45    96.4   -1.01    5.63
53986  113.88   35.32    72.7    0.51    5.90
53987  113.37   35.12    95.3    1.02    7.04
53988  113.67   35.27    77.1    0.34    6.26
53989  113.95   35.05    76.6   -0.07    6.40
53990  114.17   35.90   176.3   -0.86    5.35
53991  114.35   35.93    74.3   -0.83    4.30
53992  114.55   35.68    61.5   -0.60    4.70
53993  114.92   35.93    51.6   -1.39    4.25
53994  114.07   35.38    69.9    0.15    5.67
53995  114.50   35.58    64.9   -0.76    4.83
53996  114.70   36.45    56.7   -2.08    3.65
53997  114.18   35.15    71.1    0.28    6.09
53998  114.65   35.20    61.4    0.46    5.03
54012  117.60   44.58   995.9  -17.24  -11.66
54024  119.30   44.45   670.0  -13.78   -8.59
54026  120.90   44.57   265.0  -12.41   -6.85
54027  119.40   43.98   483.4  -12.24   -6.29
54031  121.82   44.88   203.4  -15.27   -8.51
54039  122.02   44.03   181.6  -14.03   -7.39
54041  123.07   44.78   149.5  -15.58   -9.83
54047  123.30   44.13   144.9  -14.75   -8.43
54049  123.97   44.25   191.9  -15.20   -9.36
54063  126.00   44.97   196.6  -19.19  -12.11
54064  125.17   44.42   188.7  -16.58  -10.29
54065  125.67   44.53   185.3  -17.66  -10.88
54069  125.80   44.17   174.5  -16.44   -9.78
54072  126.53   44.83   204.0  -19.60  -11.92
54076  126.93   44.42   250.6  -17.47  -10.73
54080  127.15   44.90   194.6  -19.11  -12.14
54092  129.40   44.58   260.8  -17.62  -11.12
54093  130.55   44.93   266.3  -18.07  -11.31
54094  129.60   44.57   241.4  -18.06  -10.96
54096  131.15   44.38   496.7  -16.35  -11.33
54098  129.47   44.33   267.9  -18.95  -11.30
54099  131.18   44.10   116.9  -13.59   -7.56
54102  116.07   43.95   989.5  -16.33  -11.47
54113  118.65   43.53   621.4  -12.71   -6.36
54115  118.07   43.60   799.0  -13.95   -7.13
54117  117.53   43.25  1002.9  -15.31  -10.56
54122  120.05   43.88   373.8  -13.80   -6.21
54132  121.07   42.40   400.0  -11.19   -5.53
54134  121.28   43.60   241.0  -13.10   -6.57
54135  122.27   43.60   178.5  -13.04   -6.94
54142  123.53   43.50   114.9  -13.78   -7.28
54154  124.30   43.35   158.7  -12.77   -7.32
54155  124.23   43.67   144.2  -13.02   -7.55
54156  124.80   43.52   200.1  -13.39   -8.02
54157  124.33   43.18   164.2  -12.14   -6.77
54161  125.22   43.90   236.8  -14.34   -9.55
54164  125.28   43.35   248.1  -15.24   -8.58
54165  125.65   43.50   234.3  -15.17   -9.07
54169  126.02   43.30   271.6  -15.65   -8.76
54171  126.52   43.70   229.5  -15.25   -8.60
54172  126.47   43.95   183.4  -16.15   -9.25
54175  126.62   43.42   537.0  -16.27  -11.62
54181  127.33   43.70   295.0  -17.97  -10.59
54186  128.20   43.37   523.7  -15.81   -9.15
54187  128.92   43.12   366.6  -15.87   -7.84
54192  130.25   43.70   466.8  -16.56   -9.65
54195  129.77   43.33   241.7  -15.90   -7.71
54204  115.00   42.30  1346.3  -15.65   -8.84
54205  115.98   42.25  1300.1  -16.29  -10.52
54208  116.47   42.18  1245.4  -15.84   -9.45
54209  116.70   42.30  1323.0  -21.53  -12.85
54213  119.03   42.95   631.9  -11.17   -5.38
54214  118.42   42.58   960.0  -11.82   -5.29
54218  118.97   42.27   571.1   -9.97   -4.27
54223  120.65   42.85   362.9  -11.57   -5.63
54225  119.92   42.28   588.2  -10.93   -4.74
54226  120.70   42.33   400.5  -11.02   -4.58
54231  122.35   42.97   248.1  -12.54   -6.68
54234  121.78   42.73   284.1  -11.50   -6.21
54236  122.53   42.42    79.4  -11.20   -4.96
54237  121.65   42.03   144.0  -10.90   -3.58
54243  124.12   42.78   165.1  -11.67   -6.52
54244  123.33   42.75   118.6  -12.58   -6.02
54245  123.40   42.50    97.8  -11.51   -5.63
54248  123.53   42.03    61.6  -10.20   -4.34
54249  123.87   42.30    85.4  -10.90   -4.99
54252  124.75   42.73   196.1  -15.52   -6.64
54254  124.05   42.53    98.2  -12.40   -5.57
54259  124.95   42.10   237.1  -13.62   -5.32
54260  125.08   42.92   252.9  -14.91   -7.44
54261  125.45   42.68   341.5  -15.89   -7.95
54263  126.05   42.97   336.7  -16.08   -8.80
54266  125.63   42.53   339.9  -14.04   -7.79
54267  125.73   42.25   362.3  -13.86   -7.20
54273  126.75   42.98   263.3  -16.99   -9.28
54274  126.07   42.65   306.5  -17.32   -8.71
54276  126.82   42.35   549.2  -16.53   -7.35
54279  126.58   42.05   544.4  -15.82   -7.93
54284  127.57   42.10   774.2  -14.30   -7.83
54285  128.25   42.53   591.4  -15.83   -8.41
54286  129.00   42.53   475.6  -12.50   -6.14
54287  128.08   42.02  2623.0  -22.76  -19.23
54290  129.40   42.77   240.6  -13.12   -6.84
54291  130.28   42.90    36.5  -11.16   -5.42
54292  129.47   42.88   176.8  -13.34   -6.71
54293  129.83   42.95   140.6  -12.21   -6.54
54301  115.70   41.67  1410.3  -17.42   -9.39
54304  115.28   40.97  1246.7  -13.94   -5.29
54305  115.27   41.88  1468.9  -15.60  -10.05
54308  116.53   41.20   659.7  -10.45   -2.34
54311  117.75   41.93   842.3  -12.24   -5.61
54313  118.70   41.93   733.7  -10.33   -3.49
54316  118.75   41.52   679.3  -10.06   -2.41
54318  117.72   41.32   557.5  -12.50   -3.01
54319  118.67   41.00   502.3   -9.92   -2.22
54320  119.35   41.60   545.0  -10.75   -2.82
54321  119.63   41.87   661.8  -13.43   -4.08
54323  120.75   41.82   176.3   -9.52   -2.47
54324  120.45   41.55   168.7   -8.89   -1.56
54325  120.35   41.18   140.0  -10.06   -0.73
54326  119.70   41.38   421.7   -8.95   -1.89
54327  119.35   41.23   417.1   -9.24   -1.54
54328  119.72   41.08   296.8   -8.71   -1.33
54330  121.37   41.17    54.0   -6.87   -1.46
54331  121.73   41.58    68.0   -8.68   -2.87
54332  122.72   41.52    12.2   -9.62   -3.54
54333  122.83   41.98    30.7  -10.13   -4.13
54334  121.23   41.52    67.5   -9.46   -2.09
54335  122.08   41.68    37.5   -9.27   -3.08
54336  122.43   41.38     7.4   -8.81   -3.06
54337  121.12   41.13    65.9   -7.24   -1.67
54338  122.02   41.18     3.8   -8.15   -2.14
54339  123.00   41.08    77.3   -7.00   -2.50
54340  123.32   41.67    35.8   -9.46   -4.89
54342  123.43   41.77    41.6  -10.63   -3.56
54345  123.07   41.20    30.7   -7.29   -2.74
54346  123.78   41.32   185.2  -10.43   -3.93
54347  123.13   41.27    21.8   -8.26   -2.66
54348  123.33   41.42    36.8   -8.64   -3.27
54349  124.28   41.30   204.9  -11.18   -4.30
54351  124.08   41.92   118.5  -12.84   -4.58
54353  125.05   41.73   328.4  -14.16   -5.31
54362  125.75   41.67   372.5  -14.61   -6.08
54363  125.90   41.68   402.9  -13.55   -6.51
54365  125.35   41.27   240.3  -12.67   -5.17
54371  126.43   41.93   520.6  -14.78   -7.37
54374  126.92   41.72   332.5  -16.47   -8.92
54377  126.15   41.10   177.7  -11.50   -4.99
54386  128.17   41.35  1016.7  -16.59   -9.17
54398  116.65   40.15    38.5   -4.37    2.13
54399  116.28   39.98    45.8   -3.00    2.73
54401  114.88   40.78   724.2   -9.40   -3.47
54404  115.83   40.90   886.7  -11.35   -2.93
54405  115.50   40.40   536.8   -7.21   -1.35
54406  115.95   40.45   489.0   -7.81   -1.12
54408  115.22   40.38   529.6   -6.51   -0.33
54410  116.13   40.60  1224.7   -9.74   -5.44
54412  116.63   40.73   331.6   -8.56    0.65
54416  116.83   40.38    71.6   -5.73    1.85
54419  116.63   40.37    75.7   -5.94    1.55
54420  117.33   40.93   535.1   -9.76   -1.70
54421  117.12   40.65   293.3   -6.92    0.30
54423  117.83   40.97   375.2   -8.88   -1.94
54424  117.10   40.15    28.1   -6.57    2.00
54425  117.48   40.42   582.3   -9.39   -0.83
54428  117.40   40.03    15.7   -5.77    1.63
54429  117.95   40.20    54.9   -4.94    1.25
54430  118.15   40.77   268.2  -10.25   -1.78
54431  116.63   39.92    43.3   -3.38    2.11
54432  118.48   40.60   304.7   -7.86   -0.15
54433  116.48   39.95    35.3   -3.28    2.32
54434  118.30   40.15   106.0   -5.76    1.51
54436  118.88   40.40   227.2   -7.47    0.22
54437  118.67   39.50    15.9   -4.81    1.27
54438  118.87   39.88    54.8   -4.69    1.01
54439  118.72   40.00    48.9   -4.73    1.22
54449  119.62   39.85     1.8   -4.31    0.64
54452  119.82   40.80   365.5   -8.46   -1.64
54453  120.83   40.77    23.9   -7.72   -0.63
54454  120.35   40.35    15.3   -6.32    0.10
54455  120.70   40.58     8.8   -8.00   -0.66
54470  122.07   40.98     3.9   -7.67   -2.73
54471  122.27   40.67     3.3   -7.24   -2.20
54472  122.72   40.88    25.3   -8.55   -2.43
54474  122.35   40.42    24.8   -6.77   -1.52
54475  122.48   40.62    10.8   -6.74   -1.60
54476  122.15   40.17    20.4   -7.07   -0.54
54483  123.90   40.88   233.1  -11.22   -3.73
54486  123.28   40.28    79.3  -10.71   -2.71
54493  124.78   40.72   260.1  -10.67   -3.51
54494  124.07   40.47    72.6   -9.33   -2.28
54497  124.33   40.05    15.1   -6.80   -1.89
54499  116.22   40.22    74.9   -3.29    2.67
54501  115.68   39.97   440.3   -6.21    1.88
54502  116.03   39.48    29.3   -4.82    1.81
54503  115.85   39.05    15.2   -4.55    1.89
54504  115.17   39.43   531.7   -6.61    0.24
54505  116.12   39.92    91.8   -3.77    2.77
54506  115.85   39.33    28.3   -4.24    2.01
54507  115.50   39.35    54.6   -4.13    2.02
54510  116.98   39.88    15.5   -4.20    2.01
54511  116.47   39.80    31.3   -3.94    2.38
54512  116.28   39.43    22.2   -5.06    1.69
54513  116.20   39.95    65.6   -4.16    2.38
54514  116.25   39.87    55.2   -3.44    3.16
54515  116.70   39.50    13.7   -3.52    1.96
54517  117.07   39.08     2.5   -1.99    2.67
54518  116.38   39.12     9.0   -5.35    1.99
54519  116.48   39.32    14.0   -4.36    1.98
54520  117.08   39.97    18.1   -4.97    1.97
54521  116.98   39.77    12.6   -4.89    2.30
54522  117.73   39.88    18.2   -5.86    1.46
54523  117.10   39.40     6.1   -4.04    1.89
54525  117.28   39.73     5.1   -5.06    1.74
54526  117.42   39.07     4.2   -2.30    2.16
54527  117.17   39.10     3.3   -3.39    2.19
54528  117.13   39.23     3.4   -4.24    2.17
54529  117.82   39.35     2.5   -4.91    1.14
54530  117.77   39.23     1.3   -4.03    1.53
54531  118.75   39.72    24.8   -4.96    1.37
54532  118.10   39.80    33.9   -4.63    1.16
54533  118.12   39.55     4.0   -4.31    1.32
54534  118.15   39.67    27.8   -6.29    1.38
54535  118.45   39.28     4.0   -4.46    1.17
54539  118.90   39.42    10.5   -4.32    1.20
54540  119.17   39.72    13.2   -4.32    1.36
54541  119.23   39.88    21.4   -5.20    1.01
54563  121.75   39.73    29.3   -5.86   -0.85
54568  121.70   39.08    15.0   -3.16    0.88
54569  121.97   39.40    31.5   -5.80   -0.22
54575  122.37   39.42    43.2   -5.85   -0.36
54579  122.58   39.27    35.5   -2.88    0.85
54584  122.95   39.72    34.8   -6.68   -0.84
54590  124.15   39.88     3.5   -6.66   -1.81
54594  116.33   39.75    40.1   -4.36    2.28
54596  116.00   39.70    47.8   -4.68    2.03
54597  115.73   39.73   407.7   -4.54    2.51
54601  115.65   39.02    16.1   -4.82    2.51
54602  115.52   38.85    17.2   -2.38    2.69
54603  115.78   38.68    10.2   -4.05    2.30
54604  115.33   38.42    29.6   -3.16    3.20
54605  115.93   38.92    10.8   -4.06    2.25
54606  115.75   38.25    20.9   -3.11    2.68
54607  115.12   38.72    45.0   -4.61    3.06
54608  115.55   38.00    26.1   -2.20    2.75
54609  115.52   38.23    25.3   -3.81    3.01
54610  116.10   38.73     8.1   -3.00    2.47
54611  115.32   38.95    38.8   -3.20    2.45
54612  116.45   38.87     6.4   -4.47    2.81
54613  116.62   38.70     6.5   -3.80    2.20
54614  116.10   38.43    12.1   -4.04    2.47
54615  116.83   38.58     7.2   -3.07    2.36
54616  116.83   38.33     9.6   -3.27    2.45
54617  116.12   38.18    12.6   -3.00    2.64
54618  116.55   38.08    13.2   -2.99    2.29
54619  116.92   38.92     5.5   -3.67    2.01
54620  115.57   38.48    18.5   -3.83    2.99
54621  115.18   38.18    36.5   -3.33    3.41
54622  117.37   38.98     3.7   -3.69    1.60
54623  117.72   39.05     4.8   -2.96    1.39
54624  117.35   38.37     6.6   -3.69    2.14
54626  115.82   38.42    13.6   -3.82    2.77
54627  117.23   38.03     7.7   -3.60    2.05
54628  117.48   38.15     6.1   -4.77    2.12
54631  115.15   37.07    31.9   -2.64    3.32
54632  115.03   37.07    34.0   -2.59    3.02
54633  115.23   37.52    25.3   -4.05    2.71
54636  116.10   38.98    10.1   -4.90    2.02
54640  114.87   36.92    36.0   -2.66    3.22
54644  117.08   38.05     8.0   -4.07    2.46
54645  117.50   38.83     4.2   -2.72    2.11
54646  118.42   38.45    30.3    0.02    2.72
54660  121.23   38.82    66.7   -1.97    1.85
54662  121.63   38.90    91.5   -2.14    1.24
54700  115.98   38.03    17.5   -3.18    2.57
54701  115.20   37.93    35.9   -2.02    3.23
54702  115.70   37.73    20.7   -2.32    2.67
54703  115.88   37.80    20.2   -3.12    2.64
54704  115.55   37.58    21.8   -2.36    2.83
54705  115.38   37.37    27.4   -2.71    2.83
54706  115.67   37.08    31.5   -2.11    3.10
54707  115.98   37.35    27.4   -2.73    2.92
54708  115.72   37.52    24.1   -2.88    2.93
54709  116.07   37.22    25.7   -2.75    2.27
54710  116.17   37.87    18.3   -2.89    2.60
54711  116.28   37.70    18.3   -2.86    2.58
54712  116.87   37.18    17.6   -1.93    2.90
54713  116.53   37.88    13.8   -2.39    2.59
54714  116.32   37.43    21.2   -2.45    2.82
54715  116.57   37.33    19.4   -2.85    2.75
54716  116.80   37.65    16.3   -3.12    2.43
54717  116.40   37.63    15.3   -3.06    3.16
54718  116.43   37.15    21.8   -1.93    3.46
54719  116.68   38.03    12.3   -3.08    2.52
54722  117.58   37.77     8.2   -2.87    2.28
54723  117.57   37.65    10.0   -3.63    2.46
54724  117.17   37.33    14.9   -3.20    2.46
54725  117.53   37.50    11.3   -2.73    2.81
54726  117.18   37.72    11.5   -4.03    2.48
54727  117.57   36.73    68.4   -1.34    2.84
54728  117.38   37.77     8.4   -3.37    2.31
54729  117.78   37.17    11.0   -2.88    3.68
54730  118.12   37.68     6.4   -2.89    2.86
54731  118.23   37.48    10.6   -2.88    2.62
54732  118.52   37.87     5.6   -2.03    2.83
54734  118.02   37.37    10.6   -2.18    3.02
54736  118.67   37.43     6.0   -1.25    3.11
54737  118.13   37.15     8.6   -1.85    3.63
54738  118.35   37.05    15.0   -2.57    3.74
54744  118.53   37.60     9.0   -1.90    3.02
54749  119.93   37.18    48.4   -1.19    2.90
54751  120.72   37.93    39.7   -0.75    2.67
54752  120.75   37.82    32.6   -1.33    2.73
54753  120.32   37.62     3.5   -1.21    3.00
54755  120.38   37.35    84.0   -3.27    2.20
54759  120.82   37.30   169.3   -2.01    2.21
54764  121.25   37.50    32.6   -1.33    3.65
54765  121.40   37.53    46.7   -0.98    2.80
54766  121.42   37.38    10.5   -0.54    3.38
54774  122.13   37.47    65.4    0.58    3.68
54776  122.68   37.40    47.7    0.90    3.37
54777  122.03   37.18    54.8   -0.78    3.45
54778  122.38   37.17    37.6   -0.87    3.13
54800  115.25   36.98    33.7   -2.81    3.15
54801  115.48   36.85    34.8   -2.41    3.12
54802  115.72   36.85    36.7   -3.00    3.18
54803  115.95   36.95    33.1   -2.71    2.63
54804  115.15   36.30    45.3   -2.39    3.75
54805  115.45   36.48    40.2   -2.20    3.40
54806  115.95   36.42    33.0   -1.94    3.61
54807  115.80   36.13    40.8   -1.16    3.90
54808  115.58   36.03    42.7   -1.62    3.58
54809  115.28   36.55    41.3   -2.35    3.33
54810  116.27   36.87    27.1   -2.36    3.08
54811  116.63   36.93    20.6   -2.32    3.41
54812  116.75   36.78    22.7   -2.42    3.01
54814  116.22   36.58    31.0   -2.15    3.52
54815  116.23   36.35    35.6   -1.71    3.74
54816  116.73   36.60    41.4   -1.08    3.42
54817  115.87   35.98    42.1   -1.03    3.68
54818  116.43   36.28    39.1   -0.91    3.75
54819  116.77   36.23   106.8   -1.48    3.54
54820  115.17   36.82    36.7   -2.71    3.35
54821  117.12   36.98    21.2   -2.45    3.60
54822  117.73   36.90    24.1   -2.08    3.86
54823  116.98   36.68    51.6   -0.63    3.82
54824  117.95   36.63    95.0   -1.52    3.68
54825  117.83   36.52   189.7   -1.68    3.35
54826  117.10   36.25  1533.7   -7.22   -3.42
54827  117.15   36.17   128.8   -1.36    3.95
54828  117.65   36.25   188.6   -2.25    3.22
54829  117.87   36.82    44.6   -2.82    3.41
54830  118.00   36.83    34.0   -2.09    3.88
54831  118.47   36.70   110.5   -2.91    3.84
54832  118.72   36.88    24.8   -2.03    3.70
54833  117.92   36.97    18.2   -2.46    3.17
54834  118.30   36.83    55.3   -2.74    2.97
54835  118.55   36.50   106.5   -2.35    3.91
54836  118.15   36.18   304.5   -1.27    3.14
54837  118.83   36.70    72.6   -2.95    3.02
54841  119.40   36.87     8.1   -2.72    2.90
54842  119.95   36.77    49.8   -2.71    2.98
54843  119.12   36.62    62.8   -1.87    3.43
54844  119.17   36.42    63.9   -2.63    3.54
54846  119.72   36.38    36.4   -1.89    3.59
54848  119.37   35.98    65.7   -1.52    3.50
54849  120.00   36.27    12.4   -1.97    3.28
54851  120.48   36.87    55.2   -2.26    3.25
54852  120.70   36.93    30.5   -2.09    3.52
54853  120.42   36.15    16.8   -0.11    4.02
54855  120.47   36.38    25.6   -1.37    4.01
54857  120.33   36.07    76.0    0.15    3.90
54861  121.48   36.90    32.2   -1.15    4.06
54863  121.17   36.77    65.2   -0.52    3.87
54868  121.38   36.27    70.5    0.65    4.38
54871  122.43   36.87    33.7    0.67    4.12
54900  115.02   35.70    52.2   -1.42    4.31
54901  115.18   36.07    47.9   -1.74    4.19
54902  115.12   35.90    49.1   -1.64    4.03
54903  115.48   35.92    47.8   -1.29    3.92
54904  115.50   35.58    50.4   -0.72    4.33
54905  115.92   35.60    45.6    0.23    5.00
54906  115.43   35.25    49.7   -0.24    5.33
54907  116.65   34.98    34.3   -0.22    5.40
54908  115.08   35.28    58.6   -0.15    5.44
54909  115.58   35.07    48.7   -0.44    4.77
54910  116.08   35.80    39.9   -0.93    4.67
54911  116.30   35.90    39.9   -0.84    4.01
54912  116.48   35.72    42.1   -1.86    4.37
54913  116.80   35.75    60.3   -1.32    4.70
54914  116.10   35.42    40.5   -0.68    4.22
54915  116.58   35.43    40.7    0.24    5.09
54916  116.85   35.57    51.7   -0.70    4.62
54917  116.30   35.10    36.6   -0.68    5.29
54918  116.98   35.60    66.7    0.12    4.65
54919  117.00   35.42    78.1    0.23    4.62
54920  117.27   35.65   109.9   -0.46    4.64
54921  116.43   35.45    37.0   -0.38    4.61
54922  117.73   35.90   198.1   -1.71    3.88
54923  117.92   35.72   201.6   -1.49    3.95
54925  117.62   35.50   167.2   -0.35    4.52
54927  117.13   35.12    65.4    0.18    4.97
54929  117.95   35.25   120.9   -0.60    4.91
54932  118.67   35.80   159.9   -2.11    3.65
54935  118.45   35.55   116.7   -1.35    4.27
54936  118.83   35.58   107.4   -1.56    3.71
54938  118.35   35.05    87.9   -0.08    4.59
54939  118.83   35.25   113.8   -0.69    4.38
54940  119.20   35.75   148.2   -0.94    3.83
54943  120.00   35.88    10.4   -0.53    4.28
54945  119.53   35.38    13.8    0.47    4.49
55228   80.08   32.50  4278.0  -12.44   -4.78
55248   84.42   32.15  4414.9  -12.72   -4.07
55279   90.02   31.38  4700.0  -11.20   -4.79
55294   91.10   32.35  4800.0  -14.62   -5.56
55299   92.07   31.48  4507.0  -12.25   -2.94
55437   81.25   30.28  3900.0   -6.10   -0.06
55472   88.63   30.95  4672.0  -10.41   -2.43
55493   91.10   30.48  4200.0   -9.54    0.91
55569   87.60   29.08  4000.0   -2.17    5.61
55572   89.10   29.68  4000.0   -4.46    5.01
55578   88.88   29.25  3836.0   -3.86    6.15
55585   90.17   29.43  3809.4   -4.63    7.06
55589   90.98   29.30  3555.0   -1.86    8.35
55591   91.13   29.67  3648.7   -1.29    7.65
55593   91.73   29.85  3804.0   -4.21    6.15
55597   91.68   29.03  3741.0    1.94   10.56
55598   91.77   29.25  3551.7   -1.35    8.05
55655   85.97   28.18  3810.0   -2.67    3.42
55664   87.08   28.63  4300.0   -7.52    2.67
55680   89.60   28.92  4040.0   -5.01    5.00
55681   90.40   28.97  4431.7   -5.13    2.09
55690   91.95   27.98  4280.0   -9.33    0.15
55696   92.47   28.42  3860.0   -4.93    6.98
55773   89.08   27.73  4300.0   -8.72    0.81
56004   92.43   34.22  4533.1  -16.82   -7.04
56016   95.60   33.85  4179.1  -13.23   -3.15
56018   95.30   32.90  4066.4  -11.00   -1.93
56021   95.78   34.13  4175.0  -13.39   -4.56
56029   97.02   33.02  3681.2   -8.13    1.73
56033   98.22   34.92  4272.3  -16.26   -7.30
56034   97.13   33.80  4415.4  -16.99   -5.62
56038   98.10   32.98  4200.0  -11.65   -2.28
56041   99.20   34.27  4211.1  -19.11   -6.82
56043  100.25   34.47  3719.0  -11.91   -0.22
56045   99.90   33.97  4050.0  -14.65   -4.30
56046   99.65   33.75  3967.5  -12.24   -1.88
56065  101.60   34.73  3500.0  -13.19   -1.00
56067  101.48   33.43  3628.5   -9.70    1.06
56071  102.50   34.58  3105.2   -8.19    2.82
56074  102.08   34.00  3471.4   -7.98    0.33
56075  102.32   34.03  3362.7   -8.44    1.60
56079  102.97   33.58  3439.6   -7.87    1.01
56080  102.90   35.00  2910.0   -8.75    2.01
56081  103.35   34.70  2810.2   -7.09    3.17
56082  103.50   34.58  2540.3   -6.51    4.48
56084  103.22   34.07  2400.0   -2.97    6.72
56091  104.45   34.85  1881.8   -4.98    2.86
56092  104.65   35.00  1727.8   -5.04    2.22
56093  104.02   34.43  2315.0   -5.63    4.19
56094  104.37   33.78  1400.0    2.28    6.96
56095  104.38   34.03  1753.2   -1.02    6.29
56096  104.92   33.40  1079.1    4.40    8.71
56097  104.23   33.27  1406.8    2.58    8.00
56106   93.78   31.88  4022.8   -8.39    0.21
56109   93.78   31.48  3940.0   -7.23    2.54
56116   95.60   31.42  3873.1   -6.43    1.91
56125   96.48   32.20  3643.7   -6.34    3.38
56128   96.60   31.22  3810.0   -7.23    3.81
56137   97.17   31.15  3306.0   -1.69    8.33
56144   98.63   31.83  3201.2   -2.36    8.28
56146  100.00   31.62  3393.5   -4.55    5.52
56147   98.83   31.22  3260.0   -1.32    8.97
56151  100.75   32.93  3530.0   -7.38    3.16
56152  100.33   32.28  3893.9  -10.87    1.18
56158  100.67   31.40  3250.0   -3.78    7.98
56164  100.98   32.27  3284.8   -4.83    7.25
56167  101.12   30.98  2957.2   -2.28   10.27
56168  102.07   31.48  2168.9    1.60   11.39
56171  101.70   32.90  3275.1   -6.87    4.93
56172  102.23   31.90  2664.4   -1.14   11.13
56173  102.55   32.80  3491.6   -8.86    3.22
56178  102.35   31.00  2369.2    0.68    8.61
56180  103.85   31.68  1590.1    1.31    6.57
56181  103.67   30.63   533.5    5.16    9.26
56182  103.57   32.65  2850.7   -3.90    7.40
56183  103.58   31.47  1325.6    4.01    8.87
56184  103.17   31.43  1887.5    1.18    7.26
56185  102.98   32.08  2400.1   -0.53    8.39
56186  104.20   31.33   589.0    5.08    9.49
56187  103.83   30.70   539.3    4.91    9.20
56188  103.67   30.98   706.7    5.29    8.59
56189  103.93   30.98   581.7    5.29    8.98
56190  104.42   31.65   599.6    5.43    9.09
56192  104.67   32.95  1014.3    4.29    9.05
56193  104.58   32.42   876.5    3.64    9.69
56194  104.47   31.83   638.9    4.96    9.73
56195  104.73   31.78   531.1    5.49    9.83
56196  104.68   31.47   470.8    5.58    9.52
56197  104.18   31.13   533.8    5.28    9.70
56198  104.38   31.15   499.2    5.12    9.57
56199  104.68   31.03   423.5    5.39    9.66
56202   93.28   30.67  4488.8  -11.35   -1.71
56223   95.83   30.75  3640.0   -4.88    5.39
56227   95.77   29.87  2736.0    0.15    9.03
56228   96.92   30.05  3260.0   -2.07    8.28
56247   99.10   30.00  2589.2    3.40   14.49
56251  100.32   30.93  3000.0   -1.92   11.07
56257  100.27   30.00  3948.9   -5.27    4.36
56263  101.88   30.88  1949.7    4.13   11.12
56267  101.02   30.03  2600.9    0.63   12.60
56269  101.75   30.15  3460.8   -5.98    5.98
56272  103.88   30.82   558.5    5.26    9.07
56273  102.82   30.38  1009.7    5.26    8.99
56276  103.80   30.43   461.0    6.30   10.06
56278  102.77   30.07   755.6    5.52    9.40
56279  102.93   30.15   682.7    5.96    9.28
56280  103.12   30.08   691.3    5.23    8.98
56281  103.52   30.20   508.1    5.67    8.75
56284  103.48   30.42   501.4    5.45    9.62
56285  103.52   30.60   525.5    5.65    9.51
56286  104.25   30.55   515.1    5.77    9.25
56287  103.00   29.98   627.6    6.18    9.70
56288  103.92   30.58   494.6    5.64    9.59
56289  103.87   30.20   437.0    6.84    9.74
56290  104.15   30.83   507.0    5.53   10.48
56291  104.28   30.97   473.5    5.68    9.38
56294  104.02   30.67   506.1    5.64    9.66
56295  104.55   30.38   448.5    6.38    9.55
56296  104.43   30.85   448.4    6.04   10.26
56297  104.15   30.02   436.5    7.29    9.60
56298  104.65   30.12   357.0    6.57    9.95
56307   92.58   29.15  3260.0   -0.94    9.92
56312   94.33   29.67  2991.8    0.44    8.75
